"ptrOffset"	"ptrBytes"	"strOffset"	"strBytes"	"strText"	"translation"
"0001A95A"	"A7AE"	"000247BE"	"129 36 133 205 5 202 18 119 79 87 80 254 130 36 134 205 5 105 80 111 121 254 131 36 135 205 5 119 79 87 80"	"１と５で…だいラッキー
２と６で…ノーマル
３と７で…ラッキー"	""
"0001A95C"	"A7CE"	"000247DE"	"132 36 136 205 5 81 125 119 79 87 80 254 137 36 129 128 205 5 93 80 245 80 119 79 87 80 254 38 37 56 47 29 1"	"４と８で…アンラッキー
９と１０で…スーパーラッキー
になります。"	""
"0001A95E"	"A7F0"	"00024800"	"253 0 42 4 253 2 192 253 3 249 82 125 100 254 17 192 15 32 1"	"[FD 00]は、[FD 02]が[FD 03]ポイント
あがった。"	""
"0001A960"	"A804"	"00024814"	"253 6 127 41 21 22 40 6 35 38 18 58 32 1"	"[FD 06]円のおかねをてにいれた。"	""
"0001A962"	"A813"	"00024823"	"23 14 19 206 19 228 23 61 6 0 28 35 18 47 29 254 23 44 6 28 47 29 22 143"	"きょうどうぼきんを　しています
きふをしますか？"	""
"0001A964"	"A82C"	"0002483C"	"44 57 28 61 226 61 192 21 33 35 18 47 29 254 212 112 229 90 38 29 35 47 29 22 143"	"ふるしんぶんがおちています
ゴミバコにすてますか？"	""
"0001A966"	"A846"	"00024856"	"25 61 22 6 28 35 18 57 43 36 6 48 34 25 32 65 254 36 50 38 42 18 56 47 29 22 143"	"けんかをしているひとをみつけた！
とめにはいりますか？"	""
"0001A968"	"A862"	"00024872"	"54 19 44 24 52 192 17 56 47 28 32 254 42 18 15 35 48 47 29 22 143"	"ようふくやがありました
はいってみますか？"	""
"0001A96A"	"A878"	"00024888"	"36 26 52 27 61 192 17 56 47 28 32 254 42 18 15 35 48 47 29 22 143"	"とこやさんがありました
はいってみますか？"	""
"0001A96C"	"A88E"	"0002489E"	"17 15 65 18 20 192 51 20 35 18 57 65 65 254 202 58 22 0 43 36 6 54 225 47 29 22 143"	"あっ！いえがもえている！！
だれか　ひとをよびますか？"	""
"0001A96E"	"A8AA"	"000248BA"	"33 13 19 28 12 18 42 61 41 24 57 47 6 48 34 25 47 28 32 254 33 13 19 18 28 47 29 22 143"	"ちゅうしゃいはんのくるまをみつけました
ちゅういしますか？"	""
"0001A970"	"A8C8"	"000248D8"	"90 82 125 119 125 222 120 80 192 17 56 47 28 32 254 44 24 6 23 58 18 38 28 35 18 23 47 29 22 143"	"コインランドリーがありました
ふくをきれいにしていきますか？"	""
"0001A972"	"A8E7"	"000248F7"	"88 120 80 102 125 210 52 6 48 34 25 47 28 32 254 44 24 6 23 58 18 38 28 35 18 23 47 29 22 143"	"クリーニングやをみつけました
ふくをきれいにしていきますか？"	""
"0001A974"	"A906"	"00024916"	"47 18 196 41 26 18 39 192 37 18 35 18 47 29 254 22 18 39 28 6 27 192 28 35 17 195 47 29 22 143"	"まいごのこいぬがないています
かいぬしをさがしてあげますか？"	""
"0001A976"	"A925"	"00024935"	"47 18 196 41 40 26 192 37 18 35 18 47 29 254 22 18 39 28 6 27 192 28 35 17 195 47 29 22 143"	"まいごのねこがないています
かいぬしをさがしてあげますか？"	""
"0001A978"	"A943"	"00024953"	"29 35 40 26 192 37 18 35 18 47 29 254 22 18 39 28 6 27 192 28 35 17 195 47 29 22 143"	"すてねこがないています
かいぬしをさがしてあげますか？"	""
"0001A97A"	"A95F"	"0002496F"	"96 88 92 80 6 34 22 47 20 55 58 37 18 205 26 47 15 35 18 57 254 43 36 192 18 47 29 254 35 34 202 15 35 17 195 47 29 22 143"	"タクシーをつかまえられないでこまっている
ひとがいます
てつだってあげますか？"	""
"0001A97C"	"A987"	"00024997"	"26 59 61 202 26 206 51 192 37 18 35 18 47 29 254 33 22 204 18 35 0 32 29 25 35 17 195 47 29 22 143"	"ころんだこどもがないています
ちかづいて　たすけてあげますか？"	""
"0001A97E"	"A9A7"	"000249B7"	"91 82 108 6 21 36 28 35 26 47 15 35 18 57 43 36 192 18 47 29 254 18 15 28 14 38 27 192 28 35 17 195 47 29 22 143"	"サイフをおとしてこまっているひとがいます
いっしょにさがしてあげますか？"	""
"0001A980"	"A9CC"	"000249DC"	"90 125 96 88 100 122 125 215 6 21 36 28 35 26 47 15 35 18 57 254 43 36 192 18 47 29 254 18 15 28 14 38 27 192 28 35 17 195 47 29 22 143"	"コンタクトレンズをおとしてこまっている
ひとがいます
いっしょにさがしてあげますか？"	""
"0001A982"	"A9F7"	"00024A07"	"26 206 51 192 18 198 50 55 58 35 18 47 29 254 32 29 25 35 17 195 47 29 22 143"	"こどもがいじめられています
たすけてあげますか？"	""
"0001A984"	"AA10"	"00024A20"	"26 206 51 192 37 18 35 18 47 29 254 60 25 6 23 18 35 17 195 47 29 22 143"	"こどもがないています
わけをきいてあげますか？"	""
"0001A986"	"AA28"	"00024A38"	"22 50 6 18 198 50 35 18 57 26 206 51 192 18 57 65 254 22 50 6 32 29 25 35 17 195 47 29 22 143"	"かめをいじめているこどもがいる！
かめをたすけてあげますか？"	""
"0001A988"	"AA47"	"00024A57"	"24 57 47 192 26 28 14 19 28 35 26 47 15 35 18 57 43 36 192 254 18 47 29 1 254 35 34 202 15 35 17 195 47 29 22 143"	"くるまがこしょうしてこまっているひとが
います。
てつだってあげますか？"	""
"0001A98A"	"AA6C"	"00024A7C"	"192 18 198 61 38 48 33 6 32 199 40 55 58 32 254 21 28 20 35 17 195 47 29 22 143"	"がいじんにみちをたずねられた
おしえてあげますか？"	""
"0001A98C"	"AA86"	"00024A96"	"21 198 18 27 61 38 48 33 6 32 199 40 55 58 32 254 21 28 20 35 17 195 47 29 22 143"	"おじいさんにみちをたずねられた
おしえてあげますか？"	""
"0001A98E"	"AAA1"	"00024AB1"	"21 224 17 27 61 38 48 33 6 32 199 40 55 58 32 254 21 28 20 35 17 195 47 29 22 143"	"おばあさんにみちをたずねられた
おしえてあげますか？"	""
"0001A990"	"AABC"	"00024ACC"	"47 18 196 41 26 206 51 192 37 18 35 18 57 65 254 21 52 6 27 192 28 35 17 195 47 29 22 143"	"まいごのこどもがないている！
おやをさがしてあげますか？"	""
"0001A992"	"AAD9"	"00024AE9"	"212 112 192 21 33 35 18 47 29 254 43 59 15 35 212 112 229 90 38 29 35 47 29 22 143"	"ゴミがおちています
ひろってゴミバコにすてますか？"	""
"0001A994"	"AAF3"	"00024B03"	"17 23 22 61 192 21 33 35 18 47 29 254 43 59 15 35 212 112 229 90 38 29 35 47 29 22 143"	"あきかんがおちています
ひろってゴミバコにすてますか？"	""
"0001A996"	"AB0F"	"00024B1F"	"17 50 192 44 15 35 23 47 28 32 254 42 28 15 35 32 35 51 41 41 37 22 38 42 18 56 47 29 22 143"	"あめがふってきました
はしってたてもののなかにはいりますか？"	""
"0001A998"	"AB2E"	"00024B3E"	"198 28 61 202 65 254 42 28 15 35 32 35 51 41 41 37 22 38 42 18 56 47 29 22 143"	"じしんだ！
はしってたてもののなかにはいりますか？"	""
"0001A99A"	"AB48"	"00024B58"	"41 55 18 39 192 21 31 15 35 23 32 65 254 42 28 15 35 38 195 47 29 22 143"	"のらいぬがおそってきた！
はしってにげますか？"	""
"0001A99C"	"AB60"	"00024B70"	"214 77 80 93 41 198 206 19 42 61 224 18 23 192 17 56 47 28 32 254 22 15 35 18 23 47 29 22 143"	"ジュースのじどうはんばいきがありました
かっていきますか？"	""
"0001A99E"	"AB7E"	"00024B8E"	"245 125 52 27 61 192 17 56 47 28 32 254 22 15 35 18 23 47 29 22 143"	"パンやさんがありました
かっていきますか？"	""
"0001A9A0"	"AB94"	"00024BA4"	"52 23 18 51 52 27 61 6 48 34 25 32 65 254 22 15 35 18 23 47 29 22 143"	"やきいもやさんをみつけた！
かっていきますか？"	""
"0001A9A2"	"ABAC"	"00024BBC"	"17 15 0 26 206 51 41 35 6 42 37 58 35 0 44 19 30 61 192 254 23 38 43 15 22 22 15 35 28 47 15 32 65 254 36 225 17 192 15 35 36 15 35 17 195 47 29 22 143"	"あっ　こどものてをはなれて　ふうせんが
きにひっかかってしまった！
とびあがってとってあげますか？"	""
"0001A9A4"	"ABDE"	"00024BEE"	"106 125 229 80 208 80 92 78 79 247 192 17 56 47 28 32 254 32 227 35 18 23 47 29 22 143"	"ハンバーガーショップがありました
たべていきますか？"	""
"0001A9A6"	"ABF9"	"00024C09"	"23 15 27 35 61 192 17 56 47 28 32 254 42 18 15 35 48 47 29 22 143"	"きっさてんがありました
はいってみますか？"	""
"0001A9A8"	"AC0F"	"00024C1F"	"33 13 19 22 56 14 19 56 52 192 17 56 47 28 32 254 32 227 35 18 23 47 29 22 143"	"ちゅうかりょうりやがありました
たべていきますか？"	""
"0001A9AA"	"AC29"	"00024C39"	"91 83 101 192 17 56 47 28 32 254 42 18 15 35 48 47 29 22 143"	"サウナがありました
はいってみますか？"	""
"0001A9AC"	"AC3D"	"00024C4D"	"52 32 18 205 0 37 38 22 32 227 51 41 6 19 15 35 47 29 254 32 227 35 18 23 47 29 22 143"	"やたいで　なにかたべものをうってます
たべていきますか？"	""
"0001A9AE"	"AC5A"	"00024C6A"	"122 93 100 119 125 192 17 56 47 28 32 254 42 18 15 35 48 47 29 22 143"	"レストランがありました
はいってみますか？"	""
"0001A9B0"	"AC70"	"00024C80"	"17 15 65 18 20 192 51 20 35 18 57 65 65 254 53 19 23 6 202 28 35 0 37 22 38 18 57 43 36 6 32 29 25 38 254 18 23 47 29 22 143"	"あっ！いえがもえている！！
ゆうきをだして　なかにいるひとをたすけに
いきますか？"	""
"0001A9B2"	"AC9A"	"00024CAA"	"21 18 28 18 81 82 93 88 120 80 113 52 27 61 41 47 20 38 254 29 196 18 193 14 19 58 34 192 205 23 35 18 47 29 254 37 55 61 205 32 227 35 18 23 47 29 22 143"	"おいしいアイスクリームやさんのまえに
すごいぎょうれつができています
ならんでたべていきますか？"	""
"0001A9B4"	"ACCB"	"00024CDB"	"21 18 28 18 89 80 87 52 27 61 41 47 20 38 254 29 196 18 193 14 19 58 34 192 205 23 35 18 47 29 254 37 55 61 205 32 227 35 18 23 47 29 22 143"	"おいしいケーキやさんのまえに
すごいぎょうれつができています
ならんでたべていきますか？"	""
"0001A9B6"	"ACF8"	"00024D08"	"21 18 28 18 88 122 80 247 52 27 61 41 47 20 38 254 29 196 18 193 14 19 58 34 192 205 23 35 18 47 29 254 37 55 61 205 32 227 35 18 23 47 29 22 143"	"おいしいクレープやさんのまえに
すごいぎょうれつができています
ならんでたべていきますか？"	""
"0001A9B8"	"AD26"	"00024D36"	"21 18 28 18 119 80 114 125 52 27 61 41 47 20 38 254 29 196 18 193 14 19 58 34 192 205 23 35 18 47 29 254 37 55 61 205 32 227 35 18 23 47 29 22 143"	"おいしいラーメンやさんのまえに
すごいぎょうれつができています
ならんでたべていきますか？"	""
"0001A9BA"	"AD54"	"00024D64"	"21 18 28 18 122 93 100 119 125 41 47 20 38 254 29 196 18 193 14 19 58 34 192 205 23 35 18 47 29 254 37 55 61 205 32 227 35 18 23 47 29 22 143"	"おいしいレストランのまえに
すごいぎょうれつができています
ならんでたべていきますか？"	""
"0001A9BC"	"AD80"	"00024D90"	"24 57 47 192 26 28 14 19 28 35 26 47 15 35 18 57 43 36 192 254 18 47 29 254 19 28 59 22 55 21 28 35 17 195 47 29 22 143"	"くるまがこしょうしてこまっているひとが
います
うしろからおしてあげますか？"	""
"0001A9BE"	"ADA7"	"00024DB7"	"26 19 20 61 6 48 34 25 32 254 43 27 28 226 56 38 35 34 228 19 205 51 52 15 35 48 47 29 22 143"	"こうえんをみつけた
ひさしぶりにてつぼうでもやってみますか？"	""
"0001A9C0"	"ADC6"	"00024DD6"	"28 34 37 18 247 80 121 192 17 56 47 29 254 43 36 21 54 193 28 35 18 23 47 29 22 143"	"しつないプールがあります
ひとおよぎしていきますか？"	""
"0001A9C2"	"ADE1"	"00024DF1"	"233 80 120 125 210 198 14 19 6 48 80 34 25 32 65 65 254 43 36 17 30 37 192 28 35 18 15 32 55 143"	"ボーリングじょうをみーつけた！！
ひとあせながしていったら？"	""
"0001A9C4"	"AE00"	"00024E10"	"99 102 93 90 80 100 6 48 80 34 25 32 65 65 254 43 36 17 30 37 192 28 35 18 15 32 55 143"	"テニスコートをみーつけた！！
ひとあせながしていったら？"	""
"0001A9C6"	"AE1D"	"00024E2D"	"229 79 99 72 125 210 94 125 96 80 6 48 80 34 25 32 65 65 254 43 36 17 30 37 192 28 35 18 15 32 55 143"	"バッティングセンターをみーつけた！！
ひとあせながしていったら？"	""
"0001A9C8"	"AE3E"	"00024E4E"	"84 81 123 230 88 93 41 0 23 14 19 28 34 192 17 56 47 29 254 42 18 15 35 48 47 29 22 143"	"エアロビクスの　きょうしつがあります
はいってみますか？"	""
"0001A9CA"	"AE5B"	"00024E6B"	"46 61 52 27 61 38 17 32 55 28 18 197 15 28 192 34 61 205 17 56 254 47 29 1 33 14 15 36 41 201 18 35 18 23 47 29 22 143"	"ほんやさんにあたらしいざっしがつんであり
ます。ちょっとのぞいていきますか？"	""
"0001A9CC"	"AE82"	"00024E92"	"50 41 47 20 38 46 61 192 21 33 35 18 47 29 254 43 59 15 35 54 48 47 29 22 143"	"めのまえにほんがおちています
ひろってよみますか？"	""
"0001A9CE"	"AE9C"	"00024EAC"	"50 41 47 20 38 28 13 19 22 61 28 192 21 33 35 18 57 65 254 43 59 15 35 54 48 47 29 22 143"	"めのまえにしゅうかんしがおちている！
ひろってよみますか？"	""
"0001A9D0"	"AEBA"	"00024ECA"	"50 41 47 20 38 197 15 28 192 21 33 35 18 57 65 254 43 59 15 35 54 48 47 29 22 143"	"めのまえにざっしがおちている！
ひろってよみますか？"	""
"0001A9D2"	"AED5"	"00024EE5"	"50 41 47 20 38 28 61 226 61 192 21 33 35 18 57 65 254 43 59 15 35 54 48 47 29 22 143"	"めのまえにしんぶんがおちている！
ひろってよみますか？"	""
"0001A9D4"	"AEF1"	"00024F01"	"230 119 24 224 56 6 28 35 18 47 29 254 51 55 15 35 54 61 205 48 47 29 22 143"	"ビラくばりをしています
もらってよんでみますか？"	""
"0001A9D6"	"AF0A"	"00024F1A"	"17 65 28 61 226 61 41 196 19 192 18 6 24 224 15 35 18 57 65 254 51 55 18 47 29 22 143"	"あ！しんぶんのごうがいをくばっている！
もらいますか？"	""
"0001A9D8"	"AF26"	"00024F36"	"25 18 198 224 61 192 17 56 47 29 254 54 61 205 48 47 29 22 143"	"けいじばんがあります
よんでみますか？"	""
"0001A9DA"	"AF3A"	"00024F4A"	"30 61 23 14 41 192 18 36 19 20 61 200 34 6 52 15 35 18 47 29 254 23 18 35 18 23 47 29 22 143"	"せんきょのがいとうえんぜつをやっています
きいていきますか？"	""
"0001A9DC"	"AF59"	"00024F69"	"30 18 198 41 26 19 20 61 22 18 6 52 15 35 18 47 29 254 42 18 15 35 48 47 29 22 143"	"せいじのこうえんかいをやっています
はいってみますか？"	""
"0001A9DE"	"AF75"	"00024F85"	"26 60 18 21 38 18 27 61 38 25 61 22 6 19 55 58 47 28 32 254 198 14 19 202 61 6 18 15 35 38 195 47 29 22 143"	"こわいおにいさんにけんかをうられました
じょうだんをいってにげますか？"	""
"0001A9E0"	"AF99"	"00024FA9"	"192 18 198 61 38 42 37 28 22 25 55 58 32 65 254 192 61 224 15 35 20 18 196 205 42 37 28 35 48 47 29 22 143"	"がいじんにはなしかけられた！
がんばってえいごではなしてみますか？"	""
"0001A9E2"	"AFBB"	"00024FCB"	"20 23 45 41 48 33 6 23 22 58 47 28 32 254 21 28 20 35 17 195 47 29 22 143"	"えきへのみちをきかれました
おしえてあげますか？"	""
"0001A9E4"	"AFD4"	"00024FE4"	"25 192 6 28 35 18 57 43 36 192 18 47 29 254 225 14 19 18 61 38 205 61 60 6 28 47 29 22 143"	"けがをしているひとがいます
びょういんにでんわをしますか？"	""
"0001A9E6"	"AFF2"	"00025002"	"122 125 96 121 230 221 85 52 27 61 192 17 15 32 254 37 38 22 22 56 35 48 47 29 22 143"	"レンタルビデオやさんがあった
なにかかりてみますか？"	""
"0001A9E8"	"B00D"	"0002501D"	"221 245 80 100 192 17 56 47 29 254 42 18 15 35 48 47 29 22 143"	"デパートがあります
はいってみますか？"	""
"0001A9EA"	"B021"	"00025031"	"24 57 47 41 92 78 80 121 80 113 192 17 56 47 28 32 254 42 18 15 35 48 47 29 22 143"	"くるまのショールームがありました
はいってみますか？"	""
"0001A9EC"	"B03C"	"0002504C"	"225 198 13 34 22 61 192 17 56 47 28 32 254 42 18 15 35 48 47 29 22 143"	"びじゅつかんがありました
はいってみますか？"	""
"0001A9EE"	"B053"	"00025063"	"29 18 201 24 22 61 192 17 56 47 28 32 254 42 18 15 35 48 47 29 22 143"	"すいぞくかんがありました
はいってみますか？"	""
"0001A9F0"	"B06A"	"0002507A"	"206 19 226 34 20 61 192 17 56 47 29 254 42 18 15 35 48 47 29 22 143"	"どうぶつえんがあります
はいってみますか？"	""
"0001A9F2"	"B080"	"00025090"	"42 24 226 34 22 61 192 17 56 47 28 32 254 42 18 15 35 48 47 29 22 143"	"はくぶつかんがありました
はいってみますか？"	""
"0001A9F4"	"B097"	"000250A7"	"20 18 192 22 61 192 17 56 47 28 32 254 42 18 15 35 48 47 29 22 143"	"えいがかんがありました
はいってみますか？"	""
"0001A9F6"	"B0AD"	"000250BD"	"36 28 14 22 61 192 17 56 47 28 32 254 42 18 15 35 48 47 29 22 143"	"としょかんがありました
はいってみますか？"	""
"0001A9F8"	"B0C3"	"000250D3"	"247 119 104 96 120 83 113 192 17 56 47 29 254 48 35 18 23 47 29 22 143"	"プラネタリウムがあります
みていきますか？"	""
"0001A9FA"	"B0D9"	"000250E9"	"44 57 46 61 18 33 6 52 15 35 18 57 65 254 41 201 18 35 18 23 47 29 22 143"	"ふるほんいちをやっている！
のぞいていきますか？"	""
"0001A9FC"	"B0F2"	"00025102"	"24 57 47 192 26 28 14 19 28 35 26 47 15 35 18 57 43 36 192 254 18 47 29 254 37 21 28 22 32 6 21 28 20 35 17 195 47 29 22 143"	"くるまがこしょうしてこまっているひとが
います
なおしかたをおしえてあげますか？"	""
"0001A9FE"	"B11B"	"0002512B"	"53 19 50 18 37 19 55 37 18 28 192 18 47 28 32 65 254 19 55 37 15 35 51 55 18 47 29 22 143"	"ゆうめいなうらないしがいました！
うらなってもらいますか？"	""
"0001AA00"	"B139"	"00025149"	"19 55 37 18 41 52 22 32 192 17 56 47 28 32 254 42 18 15 35 48 47 29 22 143"	"うらないのやかたがありました
はいってみますか？"	""
"0001AA02"	"B152"	"00025162"	"53 19 20 61 33 192 17 56 47 28 32 254 17 31 61 205 18 23 47 29 22 143"	"ゆうえんちがありました
あそんでいきますか？"	""
"0001AA04"	"B169"	"00025179"	"17 15 0 37 192 58 228 28 65 254 18 31 18 205 40 192 18 196 36 6 18 18 47 29 22 143"	"あっ　ながれぼし！
いそいでねがいごとをいいますか？"	""
"0001AA06"	"B184"	"00025194"	"51 41 29 15 196 18 225 198 61 38 48 33 6 23 22 58 32 254 33 14 15 36 19 58 28 18 23 226 61 38 37 56 47 28 32 22 143"	"ものすっごいびじんにみちをきかれた
ちょっとうれしいきぶんになりましたか？"	""
"0001AA08"	"B1AA"	"000251BA"	"90 125 230 102 84 125 93 93 100 81 192 17 56 47 28 32 254 42 18 15 35 48 47 29 22 143"	"コンビニエンスストアがありました
はいってみますか？"	""
"0001AA0A"	"B1C5"	"000251D5"	"17 15 65 18 20 192 51 20 35 18 57 65 65 254 33 22 24 38 17 15 32 28 14 19 22 23 205 25 30 57 22 206 19 22 254 52 15 35 48 47 29 22 143"	"あっ！いえがもえている！！
ちかくにあったしょうかきでけせるかどうか
やってみますか？"	""
"0001AA0C"	"B1F1"	"00025201"	"233 88 92 125 210 41 28 17 18 6 52 15 35 18 47 29 254 48 35 18 23 47 29 22 143"	"ボクシングのしあいをやっています
みていきますか？"	""
"0001AA0E"	"B20B"	"0002521B"	"44 24 225 23 6 52 15 35 18 47 29 254 27 61 22 28 35 48 47 29 22 143"	"ふくびきをやっています
さんかしてみますか？"	""
"0001AA10"	"B222"	"00025232"	"20 18 192 93 96 80 41 91 82 125 22 18 6 52 15 35 18 47 29 254 37 55 61 205 91 82 125 6 51 55 18 47 29 22 143"	"えいがスターのサインかいをやっています
ならんでサインをもらいますか？"	""
