"evPtrOffset"	"evType"	"evOffset"	"evPartOffset"	"codeBytes"	"codeData"	"linesUsed"	"strText"	"translation"
"0408"	"code"	"4090"	"415C"	"D0 0F"	"screenMode: high res, op: setPortrait = Carlin"	""	""	""
"0408"	"code"	"4090"	"415E"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0408"	"text"	"4090"	"4160"	""	""	"2390 2391 2168 2392"	"現時点での地球人類の戦力はさしたるものではありませんが、それを武力で制圧しようとしたのでは銀河連合内部で紛争を引き起こす事になりかねません。[1F]"	""
"0408"	"code"	"4090"	"4168"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0408"	"code"	"4090"	"416A"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0408"	"text"	"4090"	"416C"	""	""	"2393 2394"	"裏工作で連邦側に非があるようにみせておいて叩こうという腹か。[1F]
使節暗殺計画はそのためだったのか。[1F]"	""
"0408"	"code"	"4090"	"4170"	"D0 0F"	"screenMode: high res, op: setPortrait = Carlin"	""	""	""
"0408"	"code"	"4090"	"4172"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0408"	"text"	"4090"	"4174"	""	""	"143 2395 2396"	"ＶＯＩＤは戦力を確保するために巨大な戦艦を建造しました。[1F]
バーナード星付近にその反応があります。[1F]"	""
"0408"	"code"	"4090"	"417A"	"D0 13"	"screenMode: high res, op: setPortrait = Peach"	""	""	""
"0408"	"code"	"4090"	"417C"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0408"	"text"	"4090"	"417E"	""	""	"2397 569 2398 2399"	"新しいエンジンも完成したようだ。[1F]
いよいよ、最後の決戦になりそうだな。[1F]"	""
"0408"	"code"	"4090"	"4186"	"91 15"	"addVar, var 21 += 1"	""	""	""
"0408"	"code"	"4090"	"4188"	"8B 0D"	"bitOps, set bit 5 on var 0x61"	""	""	""
"0408"	"code"	"4090"	"418A"	"8A 8A"	"bitOps, set bit 2 on var 0x51"	""	""	""
"0408"	"code"	"4090"	"418C"	"88 63"	"bitOps, set bit 3 on var 0x0C"	""	""	""
"0408"	"code"	"4090"	"418E"	"84 4D"	"bitOps, clear bit 5 on var 0x89"	""	""	""
"040C"	"null"	"4190"	""	""	""	""	""	""
"0410"	"code"	"4190"	"4190"	"38 64"	"skipNextOnBitCheck, bit 4 is set on var 0x0C"	""	""	""
"0410"	"code"	"4190"	"4192"	"60 01"	"skipCodes: 1 => 4196"	""	""	""
"0410"	"code"	"4190"	"4194"	"77 8B"	"control7, cCode: 7, value: 139: Set location"	""	""	""
"0410"	"code"	"4190"	"4196"	"A6 00"	"textControl, speed: 6, sfx: 0"	""	""	""
"0410"	"code"	"4190"	"4198"	"D0 63"	"screenMode: low res"	""	""	""
"0410"	"text"	"4190"	"419A"	""	""	"463 2400 2401"	"この建物には何かありそうな気がする。[1F]
内部はかなりの広さになっていそうだ。
しかし、勝手に立ち入る事は出来ないな。[1F]"	""
"0414"	"code"	"41A0"	"41A0"	"77 8C"	"control7, cCode: 7, value: 140: Set location"	""	""	""
"0418"	"code"	"41A2"	"41A2"	"F0 08"	"setBGM: 8"	""	""	""
"0418"	"code"	"41A2"	"41A4"	"D0 63"	"screenMode: low res"	""	""	""
"0418"	"code"	"41A2"	"41A6"	"D0 0A"	"screenMode: high res, op: setPortrait = David Gede"	""	""	""
"0418"	"code"	"41A2"	"41A8"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0418"	"text"	"41A2"	"41AA"	""	""	"46 2402 2403 2404 2405"	"ブライアン。
よく単独で、ここまで来れましたね。[1F]
貴方の目的はわかってます。
ディマイザーの破壊は僕に任せて下さい。[1F]"	""
"0418"	"code"	"41A2"	"41B4"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0418"	"code"	"41A2"	"41B6"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0418"	"text"	"41A2"	"41B8"	""	""	"2406"	"あぁ、たのんだぞ。[1F]"	""
"0418"	"code"	"41A2"	"41BA"	"D0 0A"	"screenMode: high res, op: setPortrait = David Gede"	""	""	""
"0418"	"code"	"41A2"	"41BC"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0418"	"text"	"41A2"	"41BE"	""	""	"2407 2408 390 391 2409"	"それから、この基地のどこかに兵器のオリジナルが置いてあります。[1F]
それを盗み出せば研究開発は継続出来なくなるでしょう。[1F]
この情報カードは、その資料です。持って行ってください。[1F]"	""
"0418"	"code"	"41A2"	"41C8"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0418"	"code"	"41A2"	"41CA"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0418"	"text"	"41A2"	"41CC"	""	""	"502"	"確かに受け取った。[1F]"	""
"0418"	"code"	"41A2"	"41CE"	"A6 21"	"textControl, speed: 6, sfx: 33"	""	""	""
"0418"	"text"	"41A2"	"41D0"	""	""	"1411 391 4"	"
_
Ｃｏｍ：情報カードを手に入れました。[1F]"	""
"0418"	"code"	"41A2"	"41D6"	"93 21"	"addVar, var 33 += 3"	""	""	""
"0418"	"code"	"41A2"	"41D8"	"8A 13"	"bitOps, set bit 3 on var 0x42"	""	""	""
"0418"	"code"	"41A2"	"41DA"	"8A 14"	"bitOps, set bit 4 on var 0x42"	""	""	""
"0418"	"code"	"41A2"	"41DC"	"8A 15"	"bitOps, set bit 5 on var 0x42"	""	""	""
"041C"	"code"	"41DE"	"41DE"	"79 42"	"control7, cCode: 9, value: 66"	""	""	""
"041C"	"code"	"41DE"	"41E0"	"7A 0F"	"control7, cCode: 10, value: 15"	""	""	""
"0420"	"code"	"41E2"	"41E2"	"D0 63"	"screenMode: low res"	""	""	""
"0420"	"text"	"41E2"	"41E4"	""	""	"2 120 2410 120 2411"	"Ｃｏｍ：コンテナがあります。
コンテナの中から武器らしきものを入手しました。[1F]"	""
"0420"	"code"	"41E2"	"41EE"	"79 03"	"control7, cCode: 9, value: 3"	""	""	""
"0420"	"code"	"41E2"	"41F0"	"7B FF"	"control7, cCode: 11, value: 255"	""	""	""
"0420"	"code"	"41E2"	"41F2"	"90 27"	"addVar, var 39 += 0"	""	""	""
"0420"	"code"	"41E2"	"41F4"	"91 27"	"addVar, var 39 += 1"	""	""	""
"0420"	"code"	"41E2"	"41F6"	"8A 88"	"bitOps, set bit 0 on var 0x51"	""	""	""
"0420"	"code"	"41E2"	"41F8"	"79 38"	"control7, cCode: 9, value: 56"	""	""	""
"0420"	"code"	"41E2"	"41FA"	"7A 0F"	"control7, cCode: 10, value: 15"	""	""	""
"0424"	"code"	"41FC"	"41FC"	"D0 63"	"screenMode: low res"	""	""	""
"0424"	"code"	"41FC"	"41FE"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0424"	"code"	"41FC"	"4200"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0424"	"text"	"41FC"	"4202"	""	""	"2412 446 2413"	"なんだ、ヨシュアじゃないか。[1F]"	""
"0424"	"code"	"41FC"	"4208"	"D0 0C"	"screenMode: high res, op: setPortrait = Joshua Aykroyd"	""	""	""
"0424"	"code"	"41FC"	"420A"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0424"	"text"	"41FC"	"420C"	""	""	"46 230 2414 468"	"ブライアン・ライト、貴様をスパイ容疑で逮捕する。[1F]"	""
"0424"	"code"	"41FC"	"4214"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0424"	"code"	"41FC"	"4216"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0424"	"text"	"41FC"	"4218"	""	""	"2415"	"！？[1F]　冗談だろう？[1F]"	""
"0424"	"code"	"41FC"	"421A"	"D0 0C"	"screenMode: high res, op: setPortrait = Joshua Aykroyd"	""	""	""
"0424"	"code"	"41FC"	"421C"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0424"	"text"	"41FC"	"421E"	""	""	"2416"	"速やかに武装を解除しろ。[1F]"	""
"0424"	"code"	"41FC"	"4220"	"A6 21"	"textControl, speed: 6, sfx: 33"	""	""	""
"0424"	"text"	"41FC"	"4222"	""	""	"1411 275 276 43 44 45"	"
_
Ｃｏｍ：ダイアナ・ガーディス様から通信が入っています。[1F]
スクリーンに表示します。[1F]"	""
"0424"	"code"	"41FC"	"422E"	"D0 14"	"screenMode: high res, op: setPortrait = Diana Gaddis"	""	""	""
"0424"	"code"	"41FC"	"4230"	"A6 25"	"textControl, speed: 6, sfx: 37"	""	""	""
"0424"	"text"	"41FC"	"4232"	""	""	"2417 46 2418 1142 2419 1069 2420 2421 446 447 614 143 185 2422 2423 2075 2424"	"待って！！ブライアン！！
彼の要求をのんではいけないわ！[1F]
_
ディージーを名乗る人物からファイルが送られて来たの。
それにはヨシュア・エイクロイドがＶＯＩＤのスパイだということを裏付ける証拠があったのよ。[1F]
もしかしたら、彼がバーナードの鷹なのかも知れないわ。[1F]"	""
"0424"	"code"	"41FC"	"4254"	"79 3A"	"control7, cCode: 9, value: 58"	""	""	""
"0424"	"code"	"41FC"	"4256"	"7A 00"	"control7, cCode: 10, value: 0"	""	""	""
"0424"	"code"	"41FC"	"4258"	"F0 0C"	"setBGM: 12"	""	""	""
"0424"	"code"	"41FC"	"425A"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0424"	"code"	"41FC"	"425C"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0424"	"text"	"41FC"	"425E"	""	""	"2425"	"危うくだまされるところだったぜ。[1F]"	""
"0424"	"code"	"41FC"	"4260"	"D0 0C"	"screenMode: high res, op: setPortrait = Joshua Aykroyd"	""	""	""
"0424"	"code"	"41FC"	"4262"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0424"	"text"	"41FC"	"4264"	""	""	"2426"	"やっと気付いたか。[1F]"	""
"0424"	"code"	"41FC"	"4266"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0424"	"code"	"41FC"	"4268"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0424"	"text"	"41FC"	"426A"	""	""	"446 2427"	"ヨシュア！
あんたが裏切り者だったとはな！！[1F]"	""
"0424"	"code"	"41FC"	"426E"	"D0 0C"	"screenMode: high res, op: setPortrait = Joshua Aykroyd"	""	""	""
"0424"	"code"	"41FC"	"4270"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0424"	"text"	"41FC"	"4272"	""	""	"2428 2429 2430 143 2431 206 2432"	"ふっ、お前は一つ誤解しているぞ。[1F]
俺は決して、お前達を裏切ってはいない。[1F]
俺は純粋にＶＯＩＤの為に連邦パトロールに潜入し、情報を盗み続けたのだ。[1F]"	""
"0424"	"code"	"41FC"	"4280"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0424"	"code"	"41FC"	"4282"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0424"	"text"	"41FC"	"4284"	""	""	"2433"	"そのために多くの人の命を・・・[1F]"	""
"0424"	"code"	"41FC"	"4286"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0424"	"code"	"41FC"	"4288"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0424"	"text"	"41FC"	"428A"	""	""	"2075 2434"	"バーナードの鷹！　貴様だけは許さん！！[1F]"	""
"0424"	"code"	"41FC"	"428E"	"D0 0C"	"screenMode: high res, op: setPortrait = Joshua Aykroyd"	""	""	""
"0424"	"code"	"41FC"	"4290"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"0424"	"text"	"41FC"	"4292"	""	""	"2435 2436 2437 2438 2439"	"待て、ここでは満足に戦う事も出来まい。[1F]
_
お前が、その気なら宇宙空間で勝負だ。[1F]
　Ｘ：−００１５
　Ｙ：−００２０
　Ｚ：　００００　付近で待っているぞ。[1F]"	""
"0428"	"null"	"429C"	""	""	""	""	""	""
"042C"	"code"	"429C"	"429C"	"F0 08"	"setBGM: 8"	""	""	""
"042C"	"code"	"429C"	"429E"	"D0 63"	"screenMode: low res"	""	""	""
"042C"	"code"	"429C"	"42A0"	"38 5E"	"skipNextOnBitCheck, bit 6 is set on var 0x0B"	""	""	""
"042C"	"code"	"429C"	"42A2"	"60 04"	"skipCodes: 4 => 42AC"	""	""	""
"042C"	"code"	"429C"	"42A4"	"D0 1E"	"screenMode: high res, op: setPortrait = Lean Kirk"	""	""	""
"042C"	"code"	"429C"	"42A6"	"A6 24"	"textControl, speed: 6, sfx: 36"	""	""	""
"042C"	"text"	"429C"	"42A8"	""	""	"2440"	"まだ、何か用？[1F]"	""
"042C"	"code"	"429C"	"42AA"	"0F 00"	"exit"	""	""	""
"042C"	"code"	"429C"	"42AC"	"50 0C"	"skipNextOnEqual, var 12 compared with 0"	""	""	""
"042C"	"code"	"429C"	"42AE"	"60 08"	"skipCodes: 8 => 42C0"	""	""	""
"042C"	"code"	"429C"	"42B0"	"D0 1E"	"screenMode: high res, op: setPortrait = Lean Kirk"	""	""	""
"042C"	"code"	"429C"	"42B2"	"A6 24"	"textControl, speed: 6, sfx: 36"	""	""	""
"042C"	"text"	"429C"	"42B4"	""	""	"2441 69 578 2442 2443"	"ここに、何の用だい？[1F]
ビームブースター＃２をくれるんなら[1F]いい事を教えてやるよ。[1F]"	""
"042C"	"code"	"429C"	"42BE"	"0F 00"	"exit"	""	""	""
"042C"	"code"	"429C"	"42C0"	"D0 1E"	"screenMode: high res, op: setPortrait = Lean Kirk"	""	""	""
"042C"	"code"	"429C"	"42C2"	"A6 24"	"textControl, speed: 6, sfx: 36"	""	""	""
"042C"	"text"	"429C"	"42C4"	""	""	"2444 578 2445 2446"	"あんたが持ってるビームブースター＃２を俺にくれよ。[1F]
絶対に損はしないと思うんだけどなァ。
どう？[1F]"	""
"042C"	"code"	"429C"	"42CC"	"E0 00"	"wait, mode: 0"	""	""	""
"042C"	"code"	"429C"	"42CE"	"33 2F"	"skipNextOnBitCheck, bit 7 is clear on var 0x65"	""	""	""
"042C"	"code"	"429C"	"42D0"	"60 07"	"skipCodes: 7 => 42E0"	""	""	""
"042C"	"code"	"429C"	"42D2"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"042C"	"code"	"429C"	"42D4"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"042C"	"text"	"429C"	"42D6"	""	""	"649"	"いや、やめておこう。[1F]"	""
"042C"	"code"	"429C"	"42D8"	"D0 1E"	"screenMode: high res, op: setPortrait = Lean Kirk"	""	""	""
"042C"	"code"	"429C"	"42DA"	"A6 24"	"textControl, speed: 6, sfx: 36"	""	""	""
"042C"	"text"	"429C"	"42DC"	""	""	"1979"	"そう。残念だな。[1F]"	""
"042C"	"code"	"429C"	"42DE"	"0F 00"	"exit"	""	""	""
"042C"	"code"	"429C"	"42E0"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"042C"	"code"	"429C"	"42E2"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"042C"	"text"	"429C"	"42E4"	""	""	"481"	"いいだろう。[1F]"	""
"042C"	"code"	"429C"	"42E6"	"9F 0C"	"addVar, var 12 += 15"	""	""	""
"042C"	"code"	"429C"	"42E8"	"D0 1E"	"screenMode: high res, op: setPortrait = Lean Kirk"	""	""	""
"042C"	"code"	"429C"	"42EA"	"A6 24"	"textControl, speed: 6, sfx: 36"	""	""	""
"042C"	"text"	"429C"	"42EC"	""	""	"1025 1741 137 66 2447 66 2448 2449 2450 2451"	"惑星オールドニューヨークにマイストが
いるんだ。
マイストに俺の名前をいえば安く改造して貰えるよ。[1F]
俺の名前はクレッグ・タコラってんだ。[1F]"	""
"042C"	"code"	"429C"	"4300"	"88 5E"	"bitOps, set bit 6 on var 0x0B"	""	""	""
"0430"	"code"	"4302"	"4302"	"30 4B"	"skipNextOnBitCheck, bit 3 is clear on var 0x09"	""	""	""
"0430"	"code"	"4302"	"4304"	"60 02"	"skipCodes: 2 => 430A"	""	""	""
"0430"	"code"	"4302"	"4306"	"76 81"	"control7, cCode: 6, value: 129: Change scene"	""	""	""
"0430"	"code"	"4302"	"4308"	"0F 00"	"exit"	""	""	""
"0430"	"code"	"4302"	"430A"	"30 49"	"skipNextOnBitCheck, bit 1 is clear on var 0x09"	""	""	""
"0430"	"code"	"4302"	"430C"	"60 05"	"skipCodes: 5 => 4318"	""	""	""
"0430"	"code"	"4302"	"430E"	"7C 00"	"control7, cCode: 12, value: 0: Set BG effect"	""	""	""
"0430"	"code"	"4302"	"4310"	"79 03"	"control7, cCode: 9, value: 3"	""	""	""
"0430"	"code"	"4302"	"4312"	"7B 00"	"control7, cCode: 11, value: 0"	""	""	""
"0430"	"code"	"4302"	"4314"	"88 49"	"bitOps, set bit 1 on var 0x09"	""	""	""
"0430"	"code"	"4302"	"4316"	"21 0C"	"sceneChange: 268 => 0434"	""	""	""
"0430"	"code"	"4302"	"4318"	"76 81"	"control7, cCode: 6, value: 129: Change scene"	""	""	""
"0434"	"code"	"431A"	"431A"	"D0 63"	"screenMode: low res"	""	""	""
"0434"	"code"	"431A"	"431C"	"A6 21"	"textControl, speed: 6, sfx: 33"	""	""	""
"0434"	"text"	"431A"	"431E"	""	""	"2120 2452 69 2231 2453"	"
Ｃｏｍ：緊急報告。[1F]
惑星シードが消失しました。[1F]"	""
"0434"	"code"	"431A"	"4328"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0434"	"code"	"431A"	"432A"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0434"	"text"	"431A"	"432C"	""	""	"2454"	"どういうことだ？[1F]"	""
"0434"	"code"	"431A"	"432E"	"A6 21"	"textControl, speed: 6, sfx: 33"	""	""	""
"0434"	"text"	"431A"	"4330"	""	""	"1411 2455 2231 2456 2457"	"
_
Ｃｏｍ：どんな手段でも惑星シードの存在が確認出来ません。[1F]
着陸は不可能です。"	""
"0434"	"code"	"431A"	"433A"	"79 01"	"control7, cCode: 9, value: 1"	""	""	""
"0434"	"code"	"431A"	"433C"	"79 0D"	"control7, cCode: 9, value: 13"	""	""	""
"0434"	"code"	"431A"	"433E"	"79 C8"	"control7, cCode: 9, value: 200"	""	""	""
"0434"	"code"	"431A"	"4340"	"7D 00"	"control7, cCode: 13, value: 0: Set scene timeout"	""	""	""
"0434"	"code"	"431A"	"4342"	"76 02"	"control7, cCode: 6, value: 2: Change scene"	""	""	""
"0438"	"code"	"4344"	"4344"	"D0 63"	"screenMode: low res"	""	""	""
"0438"	"code"	"4344"	"4346"	"A6 21"	"textControl, speed: 6, sfx: 33"	""	""	""
"0438"	"text"	"4344"	"4348"	""	""	"2 1569 2458 2459 2460 2461 2462"	"Ｃｏｍ：報告します。[1F]
救難信号を受信しました。[1F]
_
座標は
　Ｘ：−０３２０
　Ｙ：−０３２０
　Ｚ：＋０００１付近です。[1F]"	""
"0438"	"code"	"4344"	"4356"	"79 0A"	"control7, cCode: 9, value: 10"	""	""	""
"0438"	"code"	"4344"	"4358"	"7B FF"	"control7, cCode: 11, value: 255"	""	""	""
"043C"	"code"	"435A"	"435A"	"D0 63"	"screenMode: low res"	""	""	""
"043C"	"code"	"435A"	"435C"	"32 16"	"skipNextOnBitCheck, bit 6 is clear on var 0x42"	""	""	""
"043C"	"code"	"435A"	"435E"	"60 26"	"skipCodes: 38 => 43AC"	""	""	""
"043C"	"code"	"435A"	"4360"	"D0 1E"	"screenMode: high res, op: setPortrait = Lean Kirk"	""	""	""
"043C"	"code"	"435A"	"4362"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"043C"	"text"	"435A"	"4364"	""	""	"1282"	"助かった。[1F]"	""
"043C"	"code"	"435A"	"4366"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"043C"	"code"	"435A"	"4368"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"043C"	"text"	"435A"	"436A"	""	""	"2463"	"一体どうしたんだ？[1F]"	""
"043C"	"code"	"435A"	"436C"	"D0 1E"	"screenMode: high res, op: setPortrait = Lean Kirk"	""	""	""
"043C"	"code"	"435A"	"436E"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"043C"	"text"	"435A"	"4370"	""	""	"1025 2464 1954 143 2465 2466"	"惑星ガルガンチュワにあるＶＯＩＤの基地から新しい武器の資料を持ち出したんだ。[1F]
逃げて来る時に、やられてこのザマさ。[1F]"	""
"043C"	"code"	"435A"	"437C"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"043C"	"code"	"435A"	"437E"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"043C"	"text"	"435A"	"4380"	""	""	"2467"	"新兵器というのは？[1F]"	""
"043C"	"code"	"435A"	"4382"	"D0 1E"	"screenMode: high res, op: setPortrait = Lean Kirk"	""	""	""
"043C"	"code"	"435A"	"4384"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"043C"	"text"	"435A"	"4386"	""	""	"2404 2468 2469"	"ディマイザーと呼ばれる超大型のいんぺい装置だ。[1F]
大艦隊をまるごと隠すことが出来る。[1F]"	""
"043C"	"code"	"435A"	"438C"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"043C"	"code"	"435A"	"438E"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"043C"	"text"	"435A"	"4390"	""	""	"2470"	"詳しく教えて貰えるか？[1F]"	""
"043C"	"code"	"435A"	"4392"	"D0 1E"	"screenMode: high res, op: setPortrait = Lean Kirk"	""	""	""
"043C"	"code"	"435A"	"4394"	"A6 23"	"textControl, speed: 6, sfx: 35"	""	""	""
"043C"	"text"	"435A"	"4396"	""	""	"351 391 2471 2472 2137 2473"	"この情報カードをやるよ。[1F]
とりあえず、惑星デイドリームまで連れてってくれないか？[1F]"	""
"043C"	"code"	"435A"	"43A2"	"8A 16"	"bitOps, set bit 6 on var 0x42"	""	""	""
"043C"	"code"	"435A"	"43A4"	"91 21"	"addVar, var 33 += 1"	""	""	""
"043C"	"code"	"435A"	"43A6"	"79 3F"	"control7, cCode: 9, value: 63"	""	""	""
"043C"	"code"	"435A"	"43A8"	"7A 0F"	"control7, cCode: 10, value: 15"	""	""	""
"043C"	"code"	"435A"	"43AA"	"0F 00"	"exit"	""	""	""
"043C"	"code"	"435A"	"43AC"	"A6 21"	"textControl, speed: 6, sfx: 33"	""	""	""
"043C"	"text"	"435A"	"43AE"	""	""	"2 29 185 1865 296 2474"	"Ｃｏｍ：スターシップの残ガイです。[1F]
ここには既に何もありません。[1F]"	""
"0440"	"code"	"43BA"	"43BA"	"D0 63"	"screenMode: low res"	""	""	""
"0440"	"code"	"43BA"	"43BC"	"D0 16"	"screenMode: high res, op: setPortrait = Girl_4"	""	""	""
"0440"	"code"	"43BA"	"43BE"	"A6 26"	"textControl, speed: 6, sfx: 38"	""	""	""
"0440"	"text"	"43BA"	"43C0"	""	""	"2475 2476 2477 2478"	"お前は何者だ！
一人で乗り込んで来るとはいい度胸だ。[1F]が、生かして帰したのでは、トワイライトのアマゾネスの名がすたる。
ここで、死んで貰おう。[1F]"	""
"0440"	"code"	"43BA"	"43C8"	"7E 1E"	"control7, cCode: 14, value: 30: Start battle"	""	""	""
"0444"	"code"	"43CA"	"43CA"	"D0 63"	"screenMode: low res"	""	""	""
"0444"	"code"	"43CA"	"43CC"	"D0 04"	"screenMode: high res, op: setPortrait = Girl_2"	""	""	""
"0444"	"code"	"43CA"	"43CE"	"A6 25"	"textControl, speed: 6, sfx: 37"	""	""	""
"0444"	"text"	"43CA"	"43D0"	""	""	"2479"	"この先は、大変危険ですからお通し出来ません。[1F]"	""
"0444"	"code"	"43CA"	"43D2"	"38 5B"	"skipNextOnBitCheck, bit 3 is set on var 0x0B"	""	""	""
"0444"	"code"	"43CA"	"43D4"	"60 09"	"skipCodes: 9 => 43E8"	""	""	""
"0444"	"code"	"43CA"	"43D6"	"D0 01"	"screenMode: high res, op: setPortrait = Brian Wright"	""	""	""
"0444"	"code"	"43CA"	"43D8"	"A6 22"	"textControl, speed: 6, sfx: 34"	""	""	""
"0444"	"text"	"43CA"	"43DA"	""	""	"2480"	"犯罪組織がここに潜入しているかもしれないんだ。[1F]"	""
"0444"	"code"	"43CA"	"43DC"	"D0 04"	"screenMode: high res, op: setPortrait = Girl_2"	""	""	""
"0444"	"code"	"43CA"	"43DE"	"A6 25"	"textControl, speed: 6, sfx: 37"	""	""	""
"0444"	"text"	"43CA"	"43E0"	""	""	"2481 2482"	"そう言う訳でしたら、お通ししないわけにもいきませんね。[1F]
どうぞ。
くれぐれも気を付けて。[1F]"	""
